Fecha;Total;Otros;Prendarios;Hipotecarios;Adelantos;Personales;Documentos;Tarjetas
2004-03-01;6,17345639567455;0,568994428032472;0,280839343195595;2,05930702565797;1,07165220553959;0,587239234317836;1,08355142266114;0,521872736269948
2004-04-01;5,7659332699119;0,513922061550426;0,259597396258664;1,86083736622606;1,04706830370689;0,559739146163446;1,02704720931082;0,497721786695596
2004-05-03;5,64368990375837;0,519954133299541;0,251157390547819;1,7666237830716;1,04884699344707;0,551631552639847;1,00529426218996;0,500181788562544
2004-06-01;5,78207040639407;0,541120163580108;0,253582608395176;1,74025411020068;1,10099826225712;0,563766141028933;1,05166872491709;0,530680396014967
2004-07-01;5,98052041402831;0,570340680116993;0,261359285301089;1,75560102240722;1,17131109965401;0,593939093980555;1,07694579631894;0,551023436249503
2004-08-02;6,21784605789523;0,628866421845696;0,279168637839431;1,78660028490442;1,21139420237703;0,640504068146684;1,10981527638562;0,56149716639635
2004-09-01;6,44786788367059;0,658504230659975;0,294877085257381;1,80152516158806;1,24997063873114;0,703450466515603;1,17602803208335;0,563512268835078
2004-10-01;6,62160804965372;0,671319835799385;0,302151392544162;1,77727916591289;1,25918620353317;0,762279539018238;1,26736372800907;0,582028184836811
2004-11-01;6,66979674083948;0,677694108216323;0,312778392200339;1,74231402756283;1,25644299994449;0,806903205486512;1,29419541474303;0,579468592685957
2004-12-01;6,77653155855077;0,694456668134565;0,325512734112414;1,7271330153333;1,257996581457;0,832264253791178;1,32693198360111;0,612236322121208
2005-01-03;6,88586106546321;0,695746383044414;0,335021413192297;1,75019151182232;1,2288811459767;0,890501718165259;1,34342464180975;0,642094251452486
2005-02-01;6,98481749773744;0,691904158022655;0,342681812973973;1,75622801528239;1,26068004530351;0,921834409641353;1,34837125252262;0,663117803990936
2005-03-01;6,89580162873135;0,665664502868277;0,33999790495425;1,70002682160154;1,23479548472977;0,939404588806377;1,33276493370285;0,683147392068289
2005-04-01;6,66722496551464;0,663231204596448;0,331954007988728;1,60419239887726;1,19478304167505;0,935151164113984;1,29496870558056;0,642944442682611
2005-05-02;6,42400260420063;0,626668817597682;0,322477729492587;1,50369613854178;1,15573217311993;0,924054809492062;1,2782732172042;0,613099718752402
2005-06-01;6,29647785438425;0,602906612830291;0,313814554556215;1,43022588825598;1,18363765745329;0,896785952578396;1,26397594425885;0,605131244451227
2005-07-01;6,39801813265454;0,573267820074045;0,31537514923182;1,41596862072553;1,23849039290608;0,9294056904723;1,30231808566534;0,623192373579423
2005-08-01;6,62811860109311;0,589205105164262;0,328497100765435;1,43851790774238;1,27143499653187;0,990149380546807;1,36226372300536;0,648050387337002
2005-09-01;6,88626635283516;0,592191027658342;0,339511560625763;1,45170168287438;1,28940460612203;1,06239355309797;1,45899480860677;0,692069113849916
2005-10-03;7,04566630582263;0,567008160046743;0,350965120686746;1,4251343994857;1,33345614497076;1,09008488540916;1,54560833002774;0,73340926519578
2005-11-01;7,16425223378106;0,551482237849132;0,359412489361361;1,40520413378794;1,37633859028168;1,12025551684449;1,58594501244164;0,76561425321482
2005-12-01;7,32385309074987;0,579677865437803;0,367153501437449;1,38144273651939;1,3680840622108;1,14820440755339;1,65733869613918;0,821951821451863
2006-01-02;7,46123373002739;0,558372304860614;0,38139627122843;1,37953444251003;1,32263403861618;1,20920957539762;1,73440565901054;0,875681438403976
2006-02-01;7,53235622343558;0,563457408073654;0,394481959578173;1,3807343769287;1,33685904956345;1,24369129665283;1,72582887415133;0,887303258487449
2006-03-01;7,50040310905756;0,554498766201218;0,400215495083633;1,35623640373878;1,30439428645243;1,27370573064736;1,71189875497469;0,899453671959453
2006-04-03;7,30794858164563;0,528975061731796;0,402748680525898;1,31787131459613;1,22855652456215;1,28239213824538;1,67676988591465;0,870634976069625
2006-05-02;7,15170976709594;0,505407627749452;0,398947971199371;1,25962486405077;1,24087448533722;1,27482951975966;1,60019697196548;0,871828327033979
2006-06-01;7,17673532199066;0,480311948141208;0,403897940348843;1,23365254593601;1,30352537860491;1,29021408722865;1,57520000500795;0,889933416723086
2006-07-03;7,32407074109871;0,497055876679314;0,404174055978396;1,24442313679623;1,38679393765136;1,34320653945762;1,60518489646322;0,843232298072575
2006-08-01;7,54839312446429;0,498206501702878;0,423147329220287;1,27713206866123;1,40677463970067;1,43819446903067;1,66082106964175;0,844117046506811
2006-09-01;7,79908210853909;0,506591796466592;0,442002746243001;1,28806576290518;1,42904253033113;1,52394116113882;1,72814232942558;0,881295782028786
2006-10-02;7,98617490407174;0,500060905332603;0,454747254949237;1,29984393524701;1,47152423214949;1,59445031428574;1,77024124803517;0,895307014072486
2006-11-01;8,09999064081814;0,472839254538348;0,465338683968956;1,30349427071307;1,50166857079501;1,66455796265498;1,78626056515413;0,905831332993642
2006-12-01;8,26467139839912;0,473443107503625;0,478142072091172;1,29151835199644;1,52857801039552;1,70674535931631;1,83292739369586;0,953317103400193
2007-01-02;8,4304904507334;0,463209887694416;0,495960050255559;1,32654288514715;1,46400754047949;1,78081547930062;1,88302681298515;1,01692779487101
2007-02-01;8,56618520228343;0,459020347676713;0,512283799715678;1,3592121903135;1,44799558348351;1,86250901697192;1,8766248193417;1,04853944478041
2007-03-01;8,60132835375868;0,483596093547471;0,51935454625771;1,36561836126855;1,43263904627274;1,89464623813468;1,86458730242733;1,0408867658502
2007-04-03;8,38563763035549;0,461867066303498;0,508479004652116;1,3255644771486;1,41790245443278;1,85451457285324;1,79913223031534;1,0181778246499
2007-05-02;8,1019276963382;0,424000448382147;0,496764006071693;1,27665319807513;1,42180090700969;1,79334429045128;1,70757094076495;0,98179390558331
2007-06-01;7,99439033276102;0,424039183317661;0,49180052981215;1,25380606336766;1,39817488514182;1,79615116152614;1,64583884697444;0,984579662621159
2007-07-02;8,19944037695765;0,425243017358387;0,502653129251159;1,28261920253876;1,48633139279372;1,84611277670678;1,69820351954938;0,958277338759462
2007-08-01;8,46165745965014;0,424188001967859;0,532052780055315;1,34254220952479;1,44678140650958;1,94866256941065;1,76419679306052;1,00323369912143
2007-09-03;8,7121654472575;0,436722751717883;0,557174039455909;1,39052563529803;1,41223541964171;2,04598171181296;1,82240211114579;1,04712377818522
2007-10-01;8,77721035989622;0,44053469922842;0,571893907549113;1,40836858861593;1,39849421726127;2,0833759585282;1,81099171570321;1,06355127301008
2007-11-01;8,79636229099636;0,423520626861399;0,579420952667438;1,40193938707356;1,41618667869658;2,10245740906336;1,78954230700386;1,08329492963016
2007-12-03;8,85561577746545;0,429413334990144;0,583678096400456;1,4049309599933;1,42984803249065;2,11268077992245;1,81260955081312;1,08245502285532
2008-01-02;9,08897662147825;0,447590973689505;0,592976280181353;1,42329003624188;1,49302526967523;2,17515505662987;1,81122005472462;1,14571895033579
2008-02-01;9,14207405437534;0,426768425368389;0,607471619218693;1,44712459333902;1,46054977239696;2,24753291758198;1,78409706057736;1,16852966589294
2008-03-03;9,08058079799782;0,415828425666407;0,60533007805109;1,43897267680623;1,43356972176011;2,25432917870209;1,77939651471737;1,15315420229453
2008-04-01;8,85865643491961;0,402293882008619;0,585532211629874;1,38380005896566;1,41715735557004;2,20861242867779;1,74014042671907;1,12112007134856
2008-05-02;8,60604301160105;0,391941016267204;0,57008708864059;1,32370955636575;1,39529805987508;2,16384759672051;1,67654943245179;1,08461026128012
2008-06-02;8,32744719014152;0,400685103360718;0,564844196561968;1,29762873908674;1,31784484862233;2,11379031690482;1,56562399880854;1,06702998679641
2008-07-01;8,33206439845608;0,395880121115059;0,570532459763273;1,31556113936867;1,32326671758383;2,13013702997538;1,544557690996;1,05212923965388
2008-08-01;8,55157915791164;0,39438656112478;0,592717072199558;1,3621365233569;1,33980696074139;2,18799830202509;1,5724702119566;1,10206352650733
2008-09-01;8,87786024661666;0,408744134864757;0,611991063427935;1,41126974777265;1,42832731383745;2,26044238886656;1,62665511990423;1,13043047794308
2008-10-01;9,11646701199146;0,41425801086633;0,629317366215401;1,44950738903416;1,41775510944875;2,3157007753466;1,6990711969986;1,19085716408163
2008-11-03;9,14125682610276;0,412802350851068;0,643048697636133;1,48396025191186;1,35402853662076;2,345358408289;1,69353676128003;1,2085218195139
2008-12-01;9,25572439118225;0,424921872130779;0,651067685957177;1,53418949979568;1,34811427935971;2,3674777406054;1,66809634447634;1,26185696885717
2009-01-02;9,46724297651096;0,441835671518193;0,654496299688604;1,58622208870702;1,39321194647493;2,41758527276114;1,64556555536712;1,32832614199395
2009-02-02;9,67525701891397;0,447904399862689;0,663742113439757;1,62852516827159;1,47139696303948;2,47693855142977;1,65406819909445;1,33268162377623
2009-03-02;9,76591465400026;0,457928359022;0,647773944782113;1,63281331399047;1,50152467765029;2,48599037883538;1,71858952678311;1,3212944529369
2009-04-01;9,52051535734651;0,440625084799315;0,619100914283042;1,57709523257705;1,4633964657625;2,42610800510778;1,69727903338054;1,29691062143629
2009-05-04;9,12503091050978;0,417763019420861;0,583075331566839;1,50115927964399;1,44716718424567;2,3191799152951;1,60329669197412;1,2533894883632
2009-06-01;8,90633704480696;0,447300622930967;0,557046310585789;1,44289210164938;1,44492020134843;2,23296059904543;1,56589844118261;1,21531876806435
2009-07-01;8,88224665554345;0,467928995929568;0,54644650044757;1,42303486431511;1,45614827814008;2,19753919645892;1,5934618249355;1,1976869953167
2009-08-03;8,91246594646815;0,479946809203098;0,543911270887818;1,41165497549942;1,43402080734607;2,21783634274405;1,60812345917192;1,21697228161577
2009-09-01;8,94091179748602;0,478539461949096;0,549388189405292;1,3861628166589;1,41418584927611;2,24715510048576;1,62386099534436;1,2416193843665
2009-10-01;8,87542247010452;0,479791716999266;0,53700361992671;1,36503754639077;1,33972400923664;2,24590819652106;1,62575411090403;1,28220327012605
2009-11-02;8,74347283831583;0,482807604740348;0,526530116735419;1,33410024396924;1,28859666711634;2,22496709223319;1,61213423782995;1,27433687569134
2009-12-01;8,77515886492131;0,493275246282089;0,519703585845073;1,30635513856804;1,2954233844214;2,21304562601605;1,64077986628822;1,30657601750044
2010-01-04;8,80997659590575;0,519861667002574;0,518351567912194;1,29838539175737;1,229396167454;2,22756069695247;1,65637759936255;1,36004350546459
