Fecha;Variacion;sma30
2019-01-02;846,313920807127;NA
2019-01-03;798,570085669097;NA
2019-01-04;798,352038926322;NA
2019-01-08;734,076058584271;NA
2019-01-09;660,635615646623;NA
2019-01-10;618,659225337787;NA
2019-01-11;541,48377279868;NA
2019-01-15;389,23041154739;NA
2019-01-16;360,669138449307;NA
2019-01-17;338,5541432005;NA
2019-01-18;227,783623670768;NA
2019-01-22;182,091860761111;NA
2019-01-23;170,47722902256;NA
2019-01-24;163,17396881679;NA
2019-01-25;150,866781867355;NA
2019-01-29;128,344620754076;NA
2019-01-30;117,117410144768;NA
2019-01-31;110,558100420235;NA
2019-02-01;108,692735755083;NA
2019-02-05;109,826714970028;NA
2019-02-06;108,355865572436;NA
2019-02-07;109,264440361305;NA
2019-02-08;104,791387870192;NA
2019-02-14;109,155355828793;NA
2019-02-15;124,605880185222;NA
2019-02-19;154,13104625012;NA
2019-02-20;179,378632603453;NA
2019-02-21;180,989162984717;NA
2019-02-22;202,775121836231;NA
2019-02-26;220,647705757773;301,652401880004
2019-02-27;230,483053053339;281,124706288211
2019-02-28;239,535988754303;262,490236391051
2019-03-01;259,731475251003;244,536217601874
2019-03-06;278,054955819927;229,335514176396
2019-03-07;287,279839359382;216,890321633488
2019-03-08;298,951447425887;206,233395703091
2019-03-12;305,741519083636;198,375320579256
2019-03-13;302,737634953024;195,492228026111
2019-03-14;290,074596039626;193,139076612455
2019-03-15;293,89995260464;191,650603592593
2019-03-19;287,013212641306;193,624923224944
2019-03-20;268,878223338303;196,517801977517
2019-03-21;261,771467334282;199,560943254574
2019-03-22;261,778278403793;202,847753574141
2019-03-26;261,276251692647;206,528069234984
2019-03-27;238,29318433146;210,19302135423
2019-03-28;232,389748291675;214,035432625794
2019-04-03;230,862784370663;218,045588757475
2019-04-04;228,646240533524;222,044038916756
2019-04-05;225,491731231555;225,899539458807
2019-04-09;225,575700418103;229,806867286996
2019-04-10;224,11834833949;233,635330886269
2019-04-11;224,681274774725;237,631660449753
2019-04-12;225,502916919196;241,5099124861
2019-04-16;215,730273037327;244,547392247837
2019-04-17;217,73711762989;246,667594627163
2019-04-23;206,709524067843;247,578624342642
2019-04-24;204,846310452768;248,373862591577
2019-04-25;199,654547730112;248,269843454707
2019-04-26;197,681805682108;247,504313452185
2019-05-02;198,5611800323;246,44025101815
2019-05-03;196,88110571467;245,018421583495
2019-05-07;189,7771465951;242,686610628299
2019-05-08;189,673262898611;239,740554197588
2019-05-09;184,066087384807;236,300095798436
2019-05-10;183,111640671406;232,43876890662
2019-05-14;177,458072848019;228,162654032099
2019-05-15;170,107354624425;223,741644687812
2019-05-16;164,488398942081;219,555438117894
2019-05-17;163,794898060476;215,218602966422
2019-05-21;140,963808557868;210,350289496974
2019-05-22;137,401835330576;205,96774323005
2019-05-23;129,22681024368;201,549587993697
2019-05-24;127,235750397292;197,064837060147
2019-05-28;118,169250124101;192,294603674528
2019-05-29;110,722181717866;188,042236920742
2019-05-30;106,858495184317;183,857861817163
2019-05-31;101,427349532023;179,543347322542
2019-06-04;94,9466051387532;175,086692809383
2019-06-05;93,1628140201658;170,675728902337
2019-06-06;90,9659779292274;166,188738152708
2019-06-07;88,7722044592101;161,677200023365
2019-06-11;77,4357293714952;156,76901517659
2019-06-12;75,7488516826936;151,77721300204
2019-06-13;72,5958010270525;147,006063935031
2019-06-14;70,6756416859479;142,1040147369
2019-06-18;65,3736300859296;137,392818270836
2019-06-19;62,6459869505167;132,652807487428
2019-06-21;61,2282032797685;128,03859600575
2019-06-25;58,3907713886183;123,3955615293
2019-06-26;57,3729824135262;118,689288275341
2019-06-27;55,1756860625837;113,965774286938
2019-06-28;54,1180208575078;109,443803429018
2019-07-02;51,9740119349811;104,853828396897
2019-07-03;50,9646357396341;100,417113342058
2019-07-04;48,5802674810522;95,9327342357129
2019-07-05;48,3493063959269;91,6291086873099
2019-07-10;50,577515152253;87,6447807049041
2019-07-11;50,449844976191;83,8434955727078
2019-07-12;50,1798641864095;80,0563277769056
2019-07-16;50,0454915647177;77,0257172104673
2019-07-17;62,4986622893769;74,5289447757606
2019-07-18;63,6819955155995;72,344117618158
2019-07-19;61,9876316103212;70,1691803252589
2019-07-23;60,7844163138526;68,256352531584
2019-07-24;59,530525170612;66,5499639800089
2019-07-25;58,2918948839942;64,9310773033314
2019-07-26;59,0169708535372;63,5173980140485
2019-07-30;50,3349542556865;62,030342984613
2019-07-31;47,8971640569216;60,5214879858382
2019-08-01;50,2452948332954;59,1641318826404
2019-08-02;50,3413693993603;57,8831040473121
2019-08-06;49,8465002956343;56,9634630781167
2019-08-07;48,6910917736907;56,0615377478166
2019-08-08;47,7602134942333;55,233684830056
2019-08-09;48,002454272018;54,4779119162583
2019-08-13;41,265998620502;53,6743242007441
2019-08-14;40,0395647709376;52,9207767947581
2019-08-15;39,635043989325;52,20100481841
2019-08-16;39,3591309644717;51,5666168042718
2019-08-21;36,0789512071234;50,8568157640584
2019-08-22;34,0954729006926;50,1541419919953
2019-08-23;32,815706659649;49,4440648520667
2019-08-27;30,2932810564859;48,7213738227835
2019-08-28;26,1146926897231;47,8930423877865
2019-08-29;24,5719269279393;47,0927643693494
2019-08-30;22,6448558937806;46,2359493526112
2019-09-03;19,3523749782372;45,1951113468107
2019-09-04;17,9228261921124;44,1108773873414
2019-09-05;16,699289935463;42,9948582456432
2019-09-06;20,2365914662426;42,0012282423607
2019-09-10;13,1627120255235;40,3566965668989
2019-09-11;13,793409674816;38,6937437055394
2019-09-12;13,7538896622506;37,0859523072704
2019-09-13;13,5911196502979;35,5128424184852
2019-09-17;11,0008996484244;33,8951882344123
2019-09-18;10,8233407584682;32,3129030968948
2019-09-19;8,63827932215962;30,6336133791822
2019-09-20;1,85084684966808;29,0174764656483
2019-09-24;-9,60967984532591;27,1005816689067
2019-09-25;-10,8340549112341;25,064603344089
2019-09-26;-13,4331907314766;22,9387846730611
2019-09-27;-16,7964511023317;20,7173529597956
2019-10-01;-18,2997515905246;18,4843248476551
2019-10-02;-17,5482601242414;16,3073757270393
2019-10-03;-17,3424715746797;14,1292115321493
2019-10-04;-15,1365146150499;12,2491277576309
2019-10-08;-10,1571952738458;10,5759024228048
2019-10-09;-10,8711725089709;8,89236187286163
2019-10-10;-15,0479971263948;7,07879093649942
2019-10-11;-16,3515849755209;5,33110639707794
2019-10-16;-21,3913813942046;3,48154458724803
2019-10-17;-25,4033282989742;1,54091008862725
2019-10-18;-30,0031028782721;-0,468969375864681
2019-10-22;-30,5707311386567;-2,35848350347734
2019-10-23;-30,6504121390777;-4,19922813904458
2019-10-24;-30,1372804421943;-5,95863268357708
2019-10-25;-30,6090346838675;-7,62401300564723
2019-10-29;-31,5567859442907;-9,27333341019401
2019-10-30;-29,9453497098784;-10,8281547317054
2019-10-31;-31,130288041468;-12,5403840486291
2019-11-01;-31,3175512140297;-14,0230594899475
2019-11-05;-31,6895158641938;-15,5391570079145
2019-11-07;-31,8164011165149;-17,05816670054
2019-11-08;-31,104154498846;-18,5480091721782
2019-11-12;-29,218943278082;-19,8886706030617
2019-11-13;-29,00148798417;-21,216164894483
2019-11-14;-27,622271881004;-22,4248499345884
2019-11-15;-26,8143479953399;-23,380356429422
2019-11-20;-30,1915750061405;-24,0664196014492
2019-11-21;-28,7117752939022;-24,6623436142048
2019-11-22;-28,4647397743739;-25,163395248968
2019-11-26;-27,9680271258682;-25,5357811164192
2019-11-27;-27,1001712229066;-25,8291284374986
2019-11-28;-27,0304895755069;-26,1452027525408
2019-11-29;-27,6142737533544;-26,4875961584967
2019-12-03;-23,7730854915271;-26,7754818543792
2019-12-04;-23,5676347758408;-27,2224965044457
2019-12-05;-22,6821197130108;-27,6161947445804
2019-12-06;-16,2400082815271;-27,6559284497515
2019-12-10;-15,6622036814128;-27,6329490732812
2019-12-11;-15,4974832776024;-27,4364858027278
2019-12-12;-13,5955759105016;-27,0428940564454
2019-12-13;-13,0628612384641;-26,4782193351184
2019-12-17;-8,3311259401291;-25,7368991618342
2019-12-18;-4,40553799717146;-24,8620700237706
2019-12-19;-0,13798353776554;-23,8620934602897
2019-12-20;0,637054264748649;-22,8205571620025
2019-12-26;10,8928255862136;-21,4055701109857
2019-12-27;18,4108473631036;-19,7936968752196
2020-01-02;23,0936190567803;-17,986233305278
2020-01-03;25,0024771702268;-16,1088990258028
2020-01-07;27,9289354346327;-14,1216173158419
2020-01-08;36,8225126012269;-11,8336535252505
2020-01-09;39,3847559920775;-9,48402317555304
2020-01-10;42,5025826730888;-7,09330564384735
2020-01-14;58,475782930306;-4,17739661336481
2020-01-15;70,9669188633047;-0,891090255221192
2020-01-16;80,8106486063751;2,69640963150264
2020-01-17;85,9720078450837;6,56852905987678
2020-01-21;107,429316005941;11,1065654365382
2020-01-22;119,279574624237;16,0313759164919
2020-01-23;126,449069192021;21,1786124604216
2020-01-24;134,428989176634;26,5629178070729
2020-01-28;164,064247441121;32,9327423742938
2020-01-29;186,593885678987;40,0730143553719
2020-01-30;210,895892757859;47,8953136303514
2020-01-31;210,46018133128;55,6962408339221
2020-02-04;244,665365001265;64,6078236577313
2020-02-05;253,420328717013;73,5965015576826
2020-02-06;262,058849799242;82,8538700070378
2020-02-07;269,821133527791;92,3644905672176
2020-02-11;276,395124992852;102,030847263996
2020-02-12;274,512302813162;111,616686065717
2020-02-13;277,76523623377;121,153231471514
2020-02-14;291,374769253546;131,012575046537
2020-02-18;264,499949748164;139,833839489402
2020-02-19;226,466698883865;147,361494310039
2020-02-20;197,856506396947;153,59361700373
2020-02-21;191,801291316155;159,373298468832
2020-02-26;156,133765096668;163,807970003495
2020-02-27;150,013571636562;167,975006485706
2020-02-28;147,345712059364;171,95556570653
2020-03-06;136,61977406269;175,282141088579
2020-03-11;122,435748233157;178,050507496615
2020-03-12;122,061909679535;180,702485063497
2020-03-13;122,321238971165;182,830666931525
2020-03-18;116,93133855899;184,362814254715
2020-03-19;117,059450843036;185,571107662603
2020-03-20;116,342991019558;186,583473768419
2020-03-25;115,856124014248;186,864367368696
2020-03-26;113,304921459994;186,665212263221
2020-03-27;114,442010954177;186,264976988627
2020-04-01;113,357127850014;185,562581611073
2020-04-03;114,685091479871;183,916609745698
2020-04-08;114,256060870354;181,505348918743
2020-04-15;123,587513115586;178,595069597334
2020-04-16;127,040600258473;175,814416894907
2020-04-17;129,573009770616;171,978005053886
2020-04-22;131,753321700927;167,922438153349
2020-04-23;131,900452247279;163,583824901617
2020-04-24;136,204411025369;159,129934151537
2020-04-29;128,118709606706;154,187386971998
2020-04-30;124,996038756597;149,203511503446
2020-05-06;132,624320908144;144,365480992592
2020-05-07;133,63929959355;139,107632003925
2020-05-08;140,542380779802;134,975713038313
2020-05-13;148,376160769791;132,372695101178
2020-05-14;149,052300485017;130,745888237447
2020-05-15;154,252692751814;129,494268285302
2020-05-20;161,827672268106;129,684065191016
2020-05-21;170,778567402619;130,376231716552
2020-05-22;176,690327565725;131,354385566764
2020-05-27;191,867110805123;133,195963458178
2020-05-28;195,673663797448;135,637227310321
2020-05-29;205,729992874469;138,426163416819
2020-06-03;204,901465422071;141,178837631849
2020-06-04;209,201435257983;144,254507521816
2020-06-05;209,984374187154;147,35200496662
2020-06-10;216,900492328409;150,703921676915
2020-06-11;219,029814889813;154,1430447061
2020-06-12;219,590752999265;157,685905757409
2020-06-18;220,96578853835;161,236698343548
2020-06-19;223,877676652586;164,920716636967
2020-06-24;224,347586895139;168,57613315081
2020-06-25;223,806794095106;172,227824258301
2020-06-26;225,481348781714;175,624285447172
2020-07-01;225,767520083943;178,915182774688
2020-07-02;225,578070239207;182,115351456974
2020-07-03;227,105064734395;185,293742891423
2020-07-15;209,646678136838;187,885283754408
2020-07-16;210,740324704205;190,36981421037
2020-07-17;211,230245335984;193,140198734679
2020-07-22;207,266283295063;195,882540219294
2020-07-23;204,998348645281;198,295007810532
2020-07-24;207,102661716086;200,74378654795
2020-07-29;208,512220936339;203,009447886502
2020-07-30;208,787595137442;205,023162365423
2020-07-31;212,459592387777;207,136738762182
2020-08-05;180,229028636187;208,002616624994
2020-08-06;175,514063770841;208,458829675085
2020-08-07;181,560490125813;208,818227099192
2020-08-12;170,469626075687;208,610870382857
2020-08-13;166,855962426698;207,77716543691
2020-08-14;171,18798311548;206,960976080844
2020-08-20;165,286144751028;205,612847810063
2020-08-21;169,459770507716;204,431457979584
2020-08-26;173,081966448033;203,227475685919
2020-08-27;172,551505750346;201,979713404692
2020-08-28;183,153818300259;200,854824270421
2020-09-02;180,003514536634;199,553947591981
2020-09-03;189,695981672568;198,557455214425
2020-09-04;195,001393783629;197,691975389267
2020-09-09;200,640824739751;196,91741365884
2020-09-10;200,84247264695;196,133909850567
2020-09-11;204,567963996821;195,492615513957
2020-09-16;208,598582500717;194,929856637924
2020-09-17;213,779785976865;194,530265501021
2020-09-18;217,961712082818;194,276386895808
2020-09-23;235,21127790053;194,546594001346
2020-09-24;236,283070513865;195,434473747247
2020-09-25;242,804542237088;196,503280998343
2020-09-30;248,882188354869;197,758345765639
2020-10-01;245,970040264719;199,048470997961
2020-10-02;248,777248946305;200,507767674662
2020-10-07;216,537090546414;200,822248635673
2020-10-08;218,69579951476;201,161701254954
2020-10-09;221,732623396253;201,593202196914
2020-10-15;227,093159184913;202,080987756819
2020-10-16;224,475339695031;203,555864792113
2020-10-21;227,722334438461;205,296140481034
2020-10-22;221,842501236723;206,638874184731
2020-10-23;225,986552995369;208,489438415387
2020-10-28;222,310215118788;210,337913505123
2020-10-29;222,344023906253;212,043114864816
